NPD_ID;Noise Metric;Op Mode;Power Setting;L_200ft;L_400ft;L_630ft;L_1000ft;L_2000ft;L_4000ft;L_6300ft;L_10000ft;L_16000ft;L_25000ft
CF700;LAmax;D;3750;108.6;101.4;96.3;91;82.4;72.6;65.3;57.2;48.4;38.9
CF700;PNLTM;A;850;114.5;106.3;100.2;93.1;80.2;67.9;60.2;51.8;42.5;29.9
CF700;PNLTM;A;1500;116.6;108.5;102.8;96.6;85.3;72.9;64.5;55.4;45.1;34.2
CF700;PNLTM;D;2500;117.1;109;103.3;97.1;87.1;76.9;69.7;61.7;52.8;41.8
CF700;PNLTM;D;3750;122.9;114.7;108.8;102.1;91.2;80.5;72.9;64.4;54.7;42.2
CF700;SEL;A;850;100.7;95.3;91.2;86.4;78.7;71.4;66.2;60.5;54.4;47.4
CF700;SEL;A;1500;102.8;97.8;94.1;90;83.4;75.9;70.1;63.7;57.2;50
CF700;SEL;D;2500;104.2;99.5;96.1;92.5;86.7;79.9;74.7;68.9;62.3;55.1
CF700;SEL;D;3750;111.3;106.4;102.8;99;92.6;85.1;79.2;72.7;65.4;57.4
CFM562;EPNL;A;5000;102.9;98;94.2;89.7;82.7;75.3;70.1;64.1;56.8;46.4
CFM562;EPNL;A;10000;106.3;101.5;97.8;93.6;87;79.9;74.8;68.8;61.6;52.2
CFM562;EPNL;D;10000;106.3;101.5;97.8;93.6;87;79.9;74.8;68.8;61.6;52.2
CFM562;EPNL;D;15500;111.1;106.5;102.9;99.1;93.1;86.4;81.3;75.5;68.4;60.4
CFM562;LAmax;A;5000;96.4;89.8;85.2;80.4;72.6;64;57.5;50.3;42.1;33.4
CFM562;LAmax;A;10000;100.5;94;89.2;84.4;76.7;68.7;61.8;54.7;46.5;37.8
CFM562;LAmax;D;10000;100.5;94;89.2;84.4;76.7;68.7;61.8;54.7;46.5;37.8
CFM562;LAmax;D;15500;106.1;99.5;94.8;89.9;82.3;73.9;67.8;60.8;52.6;43.9
CFM562;PNLTM;A;5000;110.5;102.8;97.2;90.8;81;70.8;63.8;55.9;46.7;34.5
CFM562;PNLTM;A;10000;113.9;106.3;100.8;94.7;85.3;75.4;68.5;60.6;51.5;40.3
CFM562;PNLTM;D;10000;113.9;106.3;100.8;94.7;85.3;75.4;68.5;60.6;51.5;40.3
CFM562;PNLTM;D;15500;118.7;111.3;105.9;100.2;91.4;81.9;75;67.3;58.3;48.5
CFM562;SEL;A;5000;97.9;93.5;90.4;87.1;81.9;75.6;70.7;64.9;58.2;51
CFM562;SEL;A;10000;101.5;97.2;94.2;91;85.9;79.8;75;69.3;62.6;55.4
CFM562;SEL;D;10000;101.5;97.2;94.2;91;85.9;79.8;75;69.3;62.6;55.4
CFM562;SEL;D;15500;106.5;102.5;99.6;96.5;91.6;85.7;81;75.5;68.9;61.6
CFM563;EPNL;A;2500;97.8;92.7;89.4;85.3;78.6;71.2;65.4;58.6;51.7;45.2
CFM563;EPNL;A;3500;100.1;94.8;91.3;87;80;72.5;66.7;60;53.2;46.8
CFM563;EPNL;A;4500;102.9;97.1;93.5;88.9;81.8;74.3;68.5;61.9;55.1;48.8
CFM563;EPNL;A;5500;104.6;98.8;95.2;90.6;83.5;76.2;70.5;63.8;57.1;50.8
CFM563;EPNL;D;6500;101.8;97.2;93.6;89.5;82.7;75.8;70.5;63.9;57.2;50.9
CFM563;EPNL;D;9000;103.8;99.1;95.5;91.2;84.5;77.7;72.5;66.1;59.5;53.4
CFM563;EPNL;D;11500;103.4;98.9;95.5;91.8;85.9;79.6;74.8;68.7;62.5;56.7
CFM563;EPNL;D;14000;103.2;99;95.9;92.8;87.7;81.8;77.3;71.5;65.7;60.2
CFM563;EPNL;D;16500;104.3;100.3;97.5;94.6;89.9;84.3;80;74.5;68.9;63.7
CFM563;EPNL;D;19000;107.4;103.6;100.9;98;93.3;87.7;83.4;78;72.6;67.5
CFM563;LAmax;A;2500;93.4;85.7;80.8;75.6;67.4;58.2;51.5;44;36.5;29.1
CFM563;LAmax;A;3500;94.5;86.7;81.8;76.5;68.2;59.1;52.5;45.1;37.6;30.4
CFM563;LAmax;A;4500;95.8;88;83;77.7;69.5;60.4;53.9;46.6;39.2;32.1
CFM563;LAmax;A;5500;97.2;89.3;84.4;79.1;71;62;55.6;48.3;41;33.9
CFM563;LAmax;D;6500;95.8;89.1;84.5;79.6;71.7;63.2;56.9;49.8;42.5;35.7
CFM563;LAmax;D;9000;97;90.3;85.8;80.9;73.2;64.8;58.6;51.6;44.5;37.8
CFM563;LAmax;D;11500;98.6;92;87.4;82.7;75;66.7;60.6;53.8;46.8;40.2
CFM563;LAmax;D;14000;100.4;93.8;89.3;84.5;77;68.8;62.8;56;49.2;42.7
CFM563;LAmax;D;16500;102.2;95.7;91.2;86.5;79;70.9;65;58.4;51.6;45.3
CFM563;LAmax;D;19000;104.4;97.9;93.5;88.9;81.5;73.5;67.6;61.1;54.5;48.3
CFM563;PNLTM;A;2500;106.5;98.3;92.9;86.8;77.3;67.1;59.6;51.3;42.9;35
CFM563;PNLTM;A;3500;107.9;99.6;94.1;88;78.4;68.4;61;52.8;44.5;36.7
CFM563;PNLTM;A;4500;109.3;101;95.5;89.4;79.9;70;62.6;54.5;46.3;38.5
CFM563;PNLTM;A;5500;110.8;102.4;97;91;81.6;71.7;64.4;56.3;48.1;40.4
CFM563;PNLTM;D;6500;108.6;101.4;96.2;90.4;82;72.6;65.7;57.8;49.8;42.2
CFM563;PNLTM;D;9000;109.9;102.7;97.5;92;83.7;74.5;67.7;60;52.1;44.6
CFM563;PNLTM;D;11500;111.4;104.2;99.2;93.8;85.8;76.7;70.1;62.5;54.8;47.5
CFM563;PNLTM;D;14000;113;105.9;100.9;95.8;87.9;79;72.6;65.1;57.6;50.5
CFM563;PNLTM;D;16500;114.6;107.6;102.7;97.8;90.1;81.4;75.1;67.9;60.6;53.7
CFM563;PNLTM;D;19000;116.5;109.6;104.8;100.1;92.6;84.2;78;71.1;64.1;57.5
CFM563;SEL;A;2500;94.7;90.2;87.1;83.7;78.1;71.5;66.7;61.1;55.4;49.8
CFM563;SEL;A;3500;96.3;91.5;88.3;84.7;79;72.5;67.7;62.2;56.6;51.2
CFM563;SEL;A;4500;97.6;92.8;89.5;85.8;80.1;73.7;69;63.6;58.1;52.8
CFM563;SEL;A;5500;98.8;93.9;90.6;86.9;81.4;75;70.4;65.1;59.7;54.4
CFM563;SEL;D;6500;96.4;92.3;89.3;86.1;80.9;75.2;70.8;65.6;60.3;55.4
CFM563;SEL;D;9000;97.9;93.7;90.7;87.5;82.4;76.8;72.5;67.5;62.5;57.7
CFM563;SEL;D;11500;99.5;95.4;92.5;89.3;84.3;78.9;74.7;69.9;64.9;60.3
CFM563;SEL;D;14000;101.1;97.2;94.4;91.3;86.5;81.2;77.1;72.3;67.5;63
CFM563;SEL;D;16500;102.8;99;96.3;93.5;88.8;83.6;79.6;74.9;70.2;65.8
CFM563;SEL;D;19000;104.7;101.2;98.7;96;91.5;86.4;82.5;78;73.4;69.1
CFM565;EPNL;A;2700;101.3;94.3;90.4;86.2;80;72.7;67.4;60.8;52.3;43.3
CFM565;EPNL;A;6000;102.5;96.7;92.8;88.4;81;73.5;68;61.6;53;44.1
CFM565;EPNL;D;12000;108.2;104.2;99.8;95.1;86.9;78.2;72.8;65.1;57.4;47.4
CFM565;EPNL;D;15500;110.7;106;102;97.2;89.6;81.5;76.2;69.8;62.2;53.2
CFM565;EPNL;D;19000;110.9;106.7;103.2;99.1;92.1;85.1;80.1;73.5;66.4;57.9
CFM565;EPNL;D;22500;113.2;108.4;105;101.3;94.9;88.4;83.6;77;70.4;62.1
CFM565;LAmax;A;2700;91.7;84.4;79.7;74.8;67;58.5;52.2;45.3;37.5;29.5
CFM565;LAmax;A;6000;93.8;86.1;80.9;75.6;67.4;58.7;52.4;45.5;37.7;29.7
CFM565;LAmax;D;12000;100.3;92;86.2;80.3;71.1;61.7;55.4;48.6;40.9;33.1
CFM565;LAmax;D;15500;102.5;94.9;89.5;83.6;74;65;58.8;52.1;44.7;36.8
CFM565;LAmax;D;19000;104.3;96.6;91.1;85.7;77.2;68.2;62.2;55.5;47.9;40
CFM565;LAmax;D;22500;105.9;98.9;94.1;88.9;80.9;72.5;66.1;59.4;51.7;43.3
CFM565;PNLTM;A;2700;106.4;98.4;92.8;87;77.8;68.3;61.4;53.5;44.6;35
CFM565;PNLTM;A;6000;109.3;101.9;96.7;90.9;80.9;70.4;62.6;54.1;45.2;35.7
CFM565;PNLTM;D;12000;120.5;112.3;106.1;98.7;87.8;75.1;68.2;57.8;48.4;37.4
CFM565;PNLTM;D;15500;119.5;111.8;106.3;100;88.7;78.8;72.1;63.1;54.3;42.9
CFM565;PNLTM;D;19000;121.8;114.2;108.6;102.6;92.4;81.9;75.7;66.2;57.5;47.3
CFM565;PNLTM;D;22500;122.8;115.5;110.2;104.4;94.9;85.9;79.5;70.7;62.2;52.2
CFM565;SEL;A;2700;96.6;90.5;87.5;84.2;78.9;72.8;68.2;62.9;56.8;50.3
CFM565;SEL;A;6000;97.4;91.6;88.2;84.8;79.3;73.1;68.5;63.3;57.1;50.6
CFM565;SEL;D;12000;100.9;96.2;92.4;88.3;81.9;75.5;71.1;66;60;53.8
CFM565;SEL;D;15500;103.6;99;95.3;91.5;85.6;79.3;74.9;69.9;64.2;57.9
CFM565;SEL;D;19000;104.7;100.5;97.3;93.9;88.3;82.4;78.1;73.2;67.3;61
CFM565;SEL;D;22500;106.5;102.4;99.6;96.4;91.4;85.7;81.5;76.5;70.8;64.3
CJ610;EPNL;A;700;102.9;98.1;94.5;90.6;83.7;75.5;69.5;62.5;54.6;44.6
CJ610;EPNL;A;1800;121.7;116.7;112.9;108.7;101.6;93.8;87.9;80.9;72.6;63
CJ610;EPNL;D;1800;121.7;116.7;112.9;108.7;101.6;93.8;87.9;80.9;72.6;63
CJ610;EPNL;D;2600;127.6;121.9;117.7;112.8;104.2;96;89.9;82.6;74;64.2
CJ610;LAmax;A;700;98.5;91.9;87.3;82.4;74.3;65;58;50.1;41.3;31.6
CJ610;LAmax;A;1800;117.1;110.3;105.6;100.5;92.2;82.5;75.1;66.7;57;46
CJ610;LAmax;D;1800;117.1;110.3;105.6;100.5;92.2;82.5;75.1;66.7;57;46
CJ610;LAmax;D;2600;122.2;115;109.8;104.3;95.3;85.3;77.6;68.9;59;47.9
CJ610;PNLTM;A;700;110.5;102.9;97.5;91.7;82;71;63.2;54.3;44.5;32.7
CJ610;PNLTM;A;1800;129.3;121.5;115.9;109.8;99.9;89.3;81.6;72.7;62.5;51.1
CJ610;PNLTM;D;1800;129.3;121.5;115.9;109.8;99.9;89.3;81.6;72.7;62.5;51.1
CJ610;PNLTM;D;2600;135.2;126.7;120.7;113.9;102.5;91.5;83.6;74.4;63.9;52.3
CJ610;SEL;A;700;100.8;96.4;93.3;89.9;84;77;71.5;65.1;57.8;49.6
CJ610;SEL;A;1800;119.3;114.8;111.6;108;101.9;94.5;88.6;81.6;73.4;63.9
CJ610;SEL;D;1800;119.3;114.8;111.6;108;101.9;94.5;88.6;81.6;73.4;63.9
CJ610;SEL;D;2600;124.7;119.7;116;112;105.3;97.5;91.3;84.1;75.7;66.1
CT75;EPNL;A;30;94;89.6;86.5;82.9;77.2;70.6;65.6;59.9;52.9;41
CT75;EPNL;A;75;94.8;90.6;87.6;84.3;78.7;72.5;67.9;62.5;56.2;45.6
CT75;EPNL;D;75;94.8;90.6;87.6;84.3;78.7;72.5;67.9;62.5;56.2;45.6
CT75;EPNL;D;100;102.8;98.4;95.3;92;86.4;80.1;75.4;70;63.5;53.4
CT75;LAmax;A;30;86.9;80.5;76.1;71.6;64.5;57;51.6;45.6;38.6;30.9
CT75;LAmax;A;75;88.1;81.7;77.4;73;66;58.5;53.3;47.6;41.3;34.5
CT75;LAmax;D;75;88.1;81.7;77.4;73;66;58.5;53.3;47.6;41.3;34.5
CT75;LAmax;D;100;95.2;88.9;84.7;80.3;73.4;66.1;60.8;54.8;47.9;40.1
CT75;PNLTM;A;30;101.6;94.4;89.5;84;75.5;66.1;59.3;51.7;42.8;29.1
CT75;PNLTM;A;75;102.4;95.4;90.6;85.4;77;68;61.6;54.3;46.1;33.7
CT75;PNLTM;D;75;102.4;95.4;90.6;85.4;77;68;61.6;54.3;46.1;33.7
CT75;PNLTM;D;100;110.4;103.2;98.3;93.1;84.7;75.6;69.1;61.8;53.4;41.5
CT75;SEL;A;30;87.5;83.4;80.5;77.5;72.7;67.4;63.6;59.1;53.6;47.3
CT75;SEL;A;75;89;85.1;82.5;79.5;75.1;69.9;66.2;62;57.2;51.8
CT75;SEL;D;75;89;85.1;82.5;79.5;75.1;69.9;66.2;62;57.2;51.8
CT75;SEL;D;100;97;92.8;90.1;87.3;82.9;77.8;74;69.5;64.1;57.8
EPW118;EPNL;A;700;97.3;92.3;88.5;83.9;76.5;68.7;62.9;56.4;46.8;37.6
EPW118;EPNL;A;1000;96.5;91.5;87.8;83.5;76.7;69;63.1;56.2;45.8;35.9
EPW118;EPNL;D;2000;93.4;89;85.8;82.2;75.9;68.8;63.5;57.3;47.5;38.2
EPW118;EPNL;D;3000;95.5;91.2;88.2;85;79.4;73;68.1;62.5;54.7;47.2
EPW118;EPNL;D;3800;97.2;93.1;90.2;87.2;82.2;76.2;71.8;66.7;60.4;54.5
EPW118;LAmax;A;700;88.9;82;77.1;71.9;63.6;55.2;49.3;42.9;34.7;27
EPW118;LAmax;A;1000;88.3;81.5;76.8;71.8;64;55.5;49.4;42.4;33.5;25.1
EPW118;LAmax;D;2000;85.8;79.2;74.8;70.2;63;55.2;49.6;43.2;35.4;28.1
EPW118;LAmax;D;3000;86.4;79.9;75.6;71.1;64;56.6;51.3;45.6;38.7;32.1
EPW118;LAmax;D;3800;92;85.7;81.5;77.1;70.4;63.3;58.4;53;46.2;39.7
EPW118;PNLTM;A;700;104.8;97.6;92.4;86.3;76.6;66.5;59.2;51.2;40.1;29.4
EPW118;PNLTM;A;1000;103.1;96;90.8;84.9;75.8;65.9;58.5;50.1;38.2;26.8
EPW118;PNLTM;D;2000;99.3;92.6;87.9;82.8;74.3;64.9;58.1;50.4;39.1;28.4
EPW118;PNLTM;D;3000;103.4;96.9;92.4;87.7;79.8;71.1;64.8;57.7;48.3;39.4
EPW118;PNLTM;D;3800;106.7;100.4;96.1;91.5;84.3;76;70.1;63.5;55.7;48.3
EPW118;SEL;A;700;94.5;87.5;82.7;77.5;69.2;60.7;54.9;48.4;40.3;32.6
EPW118;SEL;A;1000;94.9;88.1;83.4;78.4;70.6;62.1;56;49;40.2;31.7
EPW118;SEL;D;2000;98.4;91.9;87.4;82.8;75.6;67.8;62.2;55.9;48.1;40.7
EPW118;SEL;D;3000;98.7;92.3;87.9;83.4;76.4;68.9;63.7;58;51;44.5
EPW118;SEL;D;3800;100.9;94.6;90.4;86;79.3;72.2;67.3;61.9;55;48.6
FJ44-4;EPNL;A;600;92.2;87.2;83.4;78.9;71.4;62.8;56.6;49.8;42.3;34.8
FJ44-4;EPNL;A;900;95.2;89.9;85.9;81.4;73.7;65.1;58.8;52;44.6;37.2
FJ44-4;EPNL;D;1700;102.8;98.2;94.4;89.9;82;72.7;65.9;58.3;49.9;41.4
FJ44-4;EPNL;D;2400;103.9;99;95.3;91.2;84.4;76.7;71.2;65.2;58.7;52.3
FJ44-4;EPNL;D;3000;106.5;102;98.6;94.8;88.4;81.1;75.9;70.3;64.1;57.9
FJ44-4;EPNL;D;3300;109;104.6;101.3;97.6;91.3;84.2;79.2;73.6;67.6;61.6
FJ44-4;LAmax;A;600;86.7;79.1;73.8;68.1;59.1;49.4;42.7;35.7;28.2;20.8
FJ44-4;LAmax;A;900;89.1;81.8;76.6;70.9;61.7;51.7;44.6;37.1;29.1;21.1
FJ44-4;LAmax;D;1700;96.4;88.4;82.8;76.9;67.6;57.7;50.9;43.7;36.2;28.8
FJ44-4;LAmax;D;2400;98.2;91.8;87.1;81.8;73.2;63.5;56.7;49.3;41.3;33.4
FJ44-4;LAmax;D;3000;101.5;95.2;90.6;85.4;76.8;67.3;60.5;53.1;45.2;37.3
FJ44-4;LAmax;D;3300;103.8;97.4;92.7;87.5;78.9;69.4;62.7;55.4;47.6;39.8
FJ44-4;PNLTM;A;600;100.6;93.1;87.5;81.2;70.7;58.9;50.4;41.3;31.4;21.4
FJ44-4;PNLTM;A;900;104;96.5;90.9;84.6;73.9;62;53.4;44.1;34;23.9
FJ44-4;PNLTM;D;1700;116.1;108;101.9;95.1;83.7;70.9;61.7;51.8;41.1;30.3
FJ44-4;PNLTM;D;2400;116.2;107.9;102;95.6;85.3;74.2;66.4;58.1;49.3;40.6
FJ44-4;PNLTM;D;3000;115.6;108.1;102.7;97;87.6;77.6;70.5;63;55;47.1
FJ44-4;PNLTM;D;3300;117.2;110;104.8;99.2;90;80.1;73.1;65.6;57.6;49.7
FJ44-4;SEL;A;600;87.3;82.8;79.5;75.9;70;63.4;58.8;53.9;48.6;43.3
FJ44-4;SEL;A;900;90.4;85.5;82;78.1;71.8;64.9;60;54.8;49.2;43.6
FJ44-4;SEL;D;1700;94.2;90;86.8;83.2;77.2;70.5;65.7;60.6;55;49.3
FJ44-4;SEL;D;2400;98.2;94.4;91.5;88.2;82.5;76;71.3;66.1;60.5;54.8
FJ44-4;SEL;D;3000;102;98.5;95.7;92.5;86.9;80.4;75.7;70.5;64.9;59.1
FJ44-4;SEL;D;3300;104.5;101;98.2;95;89.5;83.2;78.6;73.5;68;62.4
GE90;EPNL;A;12000;101.3;96;92.4;88.5;82.5;75.9;70.6;64.5;58.3;52.4
GE90;EPNL;A;17000;102.2;97.1;93.4;89.2;83.1;76.6;71.3;65.1;58.8;52.9
GE90;EPNL;A;22000;103.7;98.4;94.6;90.2;83.9;77.3;72;65.8;59.5;53.6
GE90;EPNL;A;27000;105.5;99.9;95.9;91.5;84.9;78;72.6;66.5;60.2;54.3
GE90;EPNL;D;31000;104.4;99.9;96.5;92.7;85.9;78.4;72.9;66.8;60.4;54.6
GE90;EPNL;D;41000;105.8;101.4;98.1;94.4;87.8;80.5;75.2;69.4;63.4;57.8
GE90;EPNL;D;51000;107.3;103;99.7;96.1;89.8;82.9;77.8;72.2;66.3;60.9
GE90;EPNL;D;61000;108.7;104.6;101.3;97.8;91.8;85.3;80.5;74.9;69.1;63.8
GE90;EPNL;D;71000;110.1;106;102.8;99.4;93.6;87.6;83;77.5;71.7;66.4
GE90;EPNL;D;81000;112.3;108.4;105.3;102;96.8;91.5;87.5;82;76.3;71.2
GE90;LAmax;A;12000;94.2;86.8;81.8;76.8;68.9;60.3;54.1;47.5;40.8;34.5
GE90;LAmax;A;17000;95.3;87.9;82.9;77.9;69.9;61.2;55;48.3;41.5;35.1
GE90;LAmax;A;22000;96.6;89;84;78.9;70.7;62;55.6;48.9;42;35.6
GE90;LAmax;A;27000;97.9;90;84.9;79.7;71.4;62.5;56.2;49.4;42.5;36
GE90;LAmax;D;31000;97.5;90.7;86;80.8;72.8;63.8;57.5;50.4;43.3;36.4
GE90;LAmax;D;41000;98.8;92;87.3;82.2;74.2;65.3;59;52.1;45.1;38.4
GE90;LAmax;D;51000;100.6;93.8;89.2;84.1;76.2;67.3;61.1;54.3;47.5;40.9
GE90;LAmax;D;61000;102.8;96;91.4;86.4;78.5;69.7;63.6;56.9;50.1;43.5
GE90;LAmax;D;71000;105;98.3;93.7;88.7;80.8;72.1;66.1;59.4;52.7;46.3
GE90;LAmax;D;81000;109;102.4;97.8;92.9;85.2;76.7;70.8;64.4;58;52
GE90;PNLTM;A;12000;107.8;99.6;94.4;88.6;79.9;70.6;63.7;56.1;48.4;41.1
GE90;PNLTM;A;17000;109.2;100.9;95.6;89.7;80.9;71.5;64.6;56.9;49.2;41.9
GE90;PNLTM;A;22000;111;102.3;96.8;90.9;81.8;72.2;65.3;57.6;49.9;42.5
GE90;PNLTM;A;27000;112.8;103.7;98.1;92;82.7;72.9;65.8;58.2;50.4;43
GE90;PNLTM;D;31000;110.8;103.7;98.7;93.4;84.1;73.8;66.9;59.1;51.1;43.7
GE90;PNLTM;D;41000;112.2;105.1;100.1;94.8;85.6;75.8;69;61.5;53.8;46.6
GE90;PNLTM;D;51000;114;107;102.1;96.8;87.7;78.3;71.6;64.3;56.8;49.8
GE90;PNLTM;D;61000;116.2;109.2;104.3;99;90.1;81;74.3;67.2;59.8;52.9
GE90;PNLTM;D;71000;118.4;111.5;106.5;101.2;92.5;83.6;77.1;70;62.7;56
GE90;PNLTM;D;81000;122.4;115.5;110.5;105.2;96.9;88.4;82.2;75.3;68.3;62
GE90;SEL;A;12000;97.7;92.8;89.5;86.3;80.9;74.9;70.4;65.5;60.5;55.8
GE90;SEL;A;17000;98.6;93.9;90.6;87.2;81.7;75.7;71.1;66.1;61.1;56.4
GE90;SEL;A;22000;99.8;94.9;91.5;88.1;82.5;76.3;71.7;66.7;61.6;56.9
GE90;SEL;A;27000;101;95.9;92.4;88.8;83.2;76.9;72.3;67.2;62.1;57.3
GE90;SEL;D;31000;100;95.8;92.7;89.2;83.5;76.9;72.2;66.9;61.4;56.2
GE90;SEL;D;41000;101.2;97.1;94.2;90.7;85.1;78.5;73.9;68.7;63.4;58.4
GE90;SEL;D;51000;102.7;98.8;95.9;92.5;87;80.6;76.1;71.1;66;61.1
GE90;SEL;D;61000;104.4;100.6;97.7;94.5;89.2;82.9;78.6;73.7;68.7;64
GE90;SEL;D;71000;106.1;102.3;99.5;96.4;91.3;85.3;81.1;76.3;71.5;66.9
GE90;SEL;D;81000;109.1;105.4;102.7;99.7;95;89.6;85.7;81.3;77;73
GE9015;EPNL;A;12000;104.5;98.9;95;91;84.9;78.1;72.7;66.8;60.7;55.6
GE9015;EPNL;A;17333;104.5;99.2;95.5;91.5;85.5;78.5;73;67;60.8;55.6
GE9015;EPNL;A;22667;105.1;99.9;96.3;92.3;86.2;79.1;73.6;67.5;61.3;55.3
GE9015;EPNL;A;28000;106.2;101;97.3;93.3;87;79.9;74.4;68.2;61.9;55.9
GE9015;EPNL;D;39000;107.5;102.5;98.8;94.4;87.5;80.6;75.5;69.3;63;57.1
GE9015;EPNL;D;50600;108.7;103.8;100.2;96;89.1;82.2;77.2;71.3;65.3;59.6
GE9015;EPNL;D;62200;110.1;105.4;101.8;97.7;90.9;84.2;79.3;73.5;67.7;62.2
GE9015;EPNL;D;73800;111.6;107;103.5;99.4;92.8;86.3;81.6;75.9;70.2;64.7
GE9015;EPNL;D;85400;113.9;109.3;105.9;102;95.7;89.5;85.1;79.6;74;68.8
GE9015;EPNL;D;97000;118.2;113.8;110.5;106.8;101;95.7;91.9;86.3;80.8;75.7
GE9015;LAmax;A;12000;96.1;88.9;84.3;79.4;71.6;63.2;57.1;50.5;43.8;37.5
GE9015;LAmax;A;17333;96.5;89.3;84.6;79.7;71.9;63.4;57.3;50.7;43.9;37.6
GE9015;LAmax;A;22667;97.2;90;85.3;80.3;72.5;63.9;57.6;51;44.1;37.7
GE9015;LAmax;A;28000;98.2;90.9;86.1;81.1;73.2;64.5;58.1;51.4;44.4;37.9
GE9015;LAmax;D;39000;100.4;93.2;88.4;83.4;75.3;66.5;60.1;52.9;45.6;38.6
GE9015;LAmax;D;50600;101.8;94.7;89.9;84.8;76.6;67.7;61.5;54.5;47.4;40.6
GE9015;LAmax;D;62200;103.5;96.6;91.8;86.7;78.5;69.6;63.3;56.4;49.4;42.7
GE9015;LAmax;D;73800;105.5;98.6;93.8;88.7;80.5;71.7;65.4;58.6;51.7;45
GE9015;LAmax;D;85400;108.5;101.7;96.9;91.9;83.8;75.1;68.9;62.1;55.3;48.8
GE9015;LAmax;D;97000;114.5;107.6;103;98.1;90.4;81.8;75.7;68.9;61.9;55.4
GE9015;PNLTM;A;12000;110.6;102.1;96.6;91.3;82.9;73.5;66.6;59.1;51.5;44.1
GE9015;PNLTM;A;17333;111;102.6;97.2;91.8;83.2;73.8;66.9;59.4;51.7;44.3
GE9015;PNLTM;A;22667;111.6;103.4;98;92.5;83.7;74.2;67.2;59.7;52;44.6
GE9015;PNLTM;A;28000;112.4;104.4;99.1;93.3;84.3;74.6;67.6;60;52.3;44.9
GE9015;PNLTM;D;39000;114.1;106.6;101.3;95.5;86.1;76.5;69.5;61.5;53.3;45.6
GE9015;PNLTM;D;50600;115.9;108.5;103.3;97.4;87.8;78.1;71.3;63.6;55.8;48.4
GE9015;PNLTM;D;62200;117.8;110.6;105.3;99.4;89.8;80.2;73.5;66;58.5;51.3
GE9015;PNLTM;D;73800;119.8;112.5;107.3;101.4;91.9;82.4;75.9;68.6;61.2;54.2
GE9015;PNLTM;D;85400;122.5;115.3;110.2;104.4;95.1;85.9;79.6;72.5;65.3;58.7
GE9015;PNLTM;D;97000;127.6;120.5;115.5;109.8;101.1;92.8;86.7;79.7;72.8;66.3
GE9015;SEL;A;12000;99.5;94.9;91.8;88.7;83.5;77.6;73.1;68.3;63.3;58.6
GE9015;SEL;A;17333;99.9;95.2;92.1;88.9;83.6;77.7;73.2;68.3;63.2;58.5
GE9015;SEL;A;22667;100.5;95.9;92.8;89.5;84.1;78.1;73.5;68.5;63.4;58.6
GE9015;SEL;A;28000;101.3;96.7;93.5;90.2;84.8;78.7;74;68.9;63.7;58.9
GE9015;SEL;D;39000;102.7;97.8;94.4;90.9;85.3;78.9;74.3;68.9;63.5;58.3
GE9015;SEL;D;50600;103.6;98.9;95.7;92.3;86.7;80.4;75.9;70.7;65.5;60.6
GE9015;SEL;D;62200;105;100.5;97.4;94.1;88.5;82.3;77.9;72.9;67.8;63
GE9015;SEL;D;73800;106.6;102.3;99.2;96;90.5;84.4;80;75.1;70.1;65.4
GE9015;SEL;D;85400;109.3;105;102.1;98.9;93.6;87.7;83.4;78.6;73.7;69.1
GE9015;SEL;D;97000;114.7;110.6;107.7;104.7;99.7;94.1;89.9;85.1;80.2;75.6
GENX67;EPNL;A;7000;103.7;99.1;95.8;92.2;86.7;80.5;75.2;69;62.6;56.6
GENX67;EPNL;A;12000;104.5;99.8;96.3;92.7;87.2;81;75.8;69.5;63.2;57.1
GENX67;EPNL;A;17000;105.3;100.6;97;93.2;87.6;81.4;76.2;69.9;63.5;57.4
GENX67;EPNL;A;22000;106.3;101.3;97.6;93.8;88.1;81.7;76.4;70.1;63.8;57.7
GENX67;EPNL;D;17000;105.3;100.9;97.7;94.1;88.3;82.3;77.4;71.6;65.6;59.9
GENX67;EPNL;D;25000;106.2;101.7;98.3;94.6;88.5;82.4;77.6;71.5;65.4;59.5
GENX67;EPNL;D;33000;107.5;103;99.7;95.9;89.7;83.6;78.9;72.8;66.5;60.6
GENX67;EPNL;D;41000;109.1;104.7;101.4;97.7;91.5;85.4;80.8;74.7;68.5;62.6
GENX67;EPNL;D;49000;110.8;106.6;103.4;99.7;93.6;87.6;83.1;77.1;70.9;65.2
GENX67;EPNL;D;57000;113.2;109.2;106.2;102.6;96.7;91;86.6;80.7;74.8;69.2
GENX67;LAmax;A;7000;99;91.8;87;82.2;74.4;65.9;59.6;52.8;45.9;39.4
GENX67;LAmax;A;12000;99.6;92.4;87.6;82.8;75;66.5;60.2;53.3;46.4;39.9
GENX67;LAmax;A;17000;100;92.8;88;83.2;75.3;66.7;60.4;53.5;46.5;40
GENX67;LAmax;A;22000;100.4;93.2;88.3;83.4;75.4;66.8;60.4;53.5;46.5;39.9
GENX67;LAmax;D;17000;101;94.3;89.7;84.9;77.2;68.7;62.5;55.5;48.4;41.5
GENX67;LAmax;D;25000;101.5;94.8;90.2;85.3;77.5;68.8;62.6;55.6;48.4;41.6
GENX67;LAmax;D;33000;102.9;96.2;91.5;86.6;78.7;70;63.7;56.6;49.5;42.6
